631.029	1	1	132
631.115	1	1	143
631.201	1	1	145
631.288	1	1	145
631.374	1	1	147
631.460	1	1	154
631.547	1	1	151
631.633	1	1	153
631.719	1	1	149
631.805	1	1	147
631.892	1	1	150
631.978	1	1	155
632.064	1	1	153
632.151	1	1	149
632.237	1	1	151
632.323	1	1	154
632.409	1	1	145
632.496	1	1	157
632.582	1	1	162
632.668	1	1	159
632.754	1	1	157
632.841	1	1	157
632.927	1	1	162
633.013	1	1	164
633.099	1	1	171
633.185	1	1	172
633.272	1	1	184
633.358	1	1	170
633.444	1	1	179
633.530	1	1	176
633.616	1	1	186
633.702	1	1	191
633.789	1	1	188
633.875	1	1	176
633.961	1	1	206
634.047	1	1	197
634.133	1	1	203
634.219	1	1	199
634.305	1	1	209
634.391	1	1	201
634.478	1	1	195
634.564	1	1	200
634.650	1	1	204
634.736	1	1	188
634.822	1	1	190
634.908	1	1	202
634.994	1	1	204
635.080	1	1	196
635.166	1	1	208
635.252	1	1	198
635.338	1	1	199
635.424	1	1	202
635.510	1	1	198
635.596	1	1	199
635.682	1	1	198
635.768	1	1	194
635.854	1	1	211
635.940	1	1	218
636.026	1	1	228
636.112	1	1	230
636.198	1	1	252
636.284	1	1	259
636.370	1	1	256
636.456	1	1	282
636.542	1	1	299
636.628	1	1	307
636.714	1	1	345
636.800	1	1	366
636.886	1	1	379
636.972	1	1	377
637.058	1	1	426
637.143	1	1	430
637.229	1	1	449
637.315	1	1	445
637.401	1	1	502
637.487	1	1	555
637.573	1	1	581
637.659	1	1	615
637.745	1	1	644
637.830	1	1	638
637.916	1	1	729
638.002	1	1	730
638.088	1	1	755
638.174	1	1	805
638.260	1	1	801
638.345	1	1	856
638.431	1	1	882
638.517	1	1	926
638.603	1	1	941
638.689	1	1	954
638.774	1	1	1016
638.860	1	1	1016
638.946	1	1	1017
639.032	1	1	1076
639.118	1	1	1034
639.203	1	1	1083
639.289	1	1	1047
639.375	1	1	1040
639.461	1	1	971
639.546	1	1	959
639.632	1	1	923
639.718	1	1	921
639.803	1	1	890
639.889	1	1	855
639.975	1	1	859
640.060	1	1	829
640.146	1	1	844
640.232	1	1	788
640.318	1	1	728
640.403	1	1	654
640.489	1	1	581
640.574	1	1	516
640.660	1	1	468
640.746	1	1	457
640.831	1	1	517
640.917	1	1	542
641.003	1	1	555
641.088	1	1	571
641.174	1	1	566
641.259	1	1	498
641.345	1	1	437
641.431	1	1	416
641.516	1	1	392
641.602	1	1	402
641.687	1	1	413
641.773	1	1	472
641.859	1	1	565
641.944	1	1	684
642.030	1	1	775
642.115	1	1	877
642.201	1	1	936
642.286	1	1	929
642.372	1	1	865
642.457	1	1	721
642.543	1	1	583
642.628	1	1	409
642.714	1	1	326
642.799	1	1	261
642.885	1	1	229
642.970	1	1	222
643.056	1	1	233
643.141	1	1	279
643.227	1	1	377
643.312	1	1	582
643.397	1	1	907
643.483	1	1	1426
643.568	1	1	2074
643.654	1	1	2712
643.739	1	1	3371
