611.240	1	1	862
611.472	1	1	851
611.704	1	1	907
611.936	1	1	929
612.167	1	1	914
612.399	1	1	876
612.631	1	1	859
612.863	1	1	812
613.094	1	1	892
613.326	1	1	933
613.557	1	1	979
613.789	1	1	1152
614.020	1	1	1127
614.252	1	1	1087
614.483	1	1	1148
614.715	1	1	1179
614.946	1	1	1145
615.177	1	1	1049
615.408	1	1	986
615.640	1	1	1013
615.871	1	1	980
616.102	1	1	1116
616.333	1	1	1179
616.564	1	1	1136
616.795	1	1	1130
617.026	1	1	1292
617.256	1	1	1414
617.487	1	1	1251
617.718	1	1	1397
617.949	1	1	1486
618.179	1	1	1621
618.410	1	1	1777
618.641	1	1	2028
618.871	1	1	2158
619.102	1	1	2239
619.332	1	1	2587
619.563	1	1	2805
619.793	1	1	2972
620.023	1	1	2975
620.254	1	1	3363
620.484	1	1	3576
620.714	1	1	3913
620.944	1	1	4175
621.174	1	1	4368
621.404	1	1	4542
621.634	1	1	5062
621.864	1	1	5327
622.094	1	1	5544
622.324	1	1	5843
622.554	1	1	6203
622.784	1	1	6418
623.014	1	1	6789
623.243	1	1	7106
623.473	1	1	7159
623.703	1	1	7436
623.932	1	1	7629
624.162	1	1	7608
624.391	1	1	7752
624.621	1	1	8072
624.850	1	1	8044
625.079	1	1	7868
625.309	1	1	7725
625.538	1	1	7763
625.767	1	1	7481
625.996	1	1	7303
626.226	1	1	7103
626.455	1	1	6833
626.684	1	1	6681
626.913	1	1	6517
627.142	1	1	6191
627.371	1	1	5981
627.600	1	1	5537
627.828	1	1	5530
628.057	1	1	5041
628.286	1	1	4694
628.515	1	1	4670
628.743	1	1	4223
628.972	1	1	4014
629.200	1	1	3837
629.429	1	1	3657
629.657	1	1	3503
629.886	1	1	3166
630.114	1	1	2979
630.343	1	1	2709
630.571	1	1	2550
630.799	1	1	2391
631.027	1	1	2269
631.256	1	1	2164
631.484	1	1	2062
631.712	1	1	1946
631.940	1	1	1791
632.168	1	1	1824
632.396	1	1	1654
632.624	1	1	1584
632.852	1	1	1522
633.079	1	1	1528
633.307	1	1	1497
633.535	1	1	1461
633.763	1	1	1497
633.990	1	1	1437
634.218	1	1	1382
634.445	1	1	1363
634.673	1	1	1433
634.900	1	1	1367
635.128	1	1	1384
635.355	1	1	1367
635.582	1	1	1380
635.810	1	1	1324
636.037	1	1	1347
636.264	1	1	1338
636.491	1	1	1330
636.718	1	1	1239
636.946	1	1	1290
637.173	1	1	1234
637.400	1	1	1212
637.627	1	1	1208
637.853	1	1	1160
638.080	1	1	1142
638.307	1	1	1129
638.534	1	1	1114
638.761	1	1	1062
638.987	1	1	1081
639.214	1	1	1026
639.440	1	1	968
639.667	1	1	997
639.893	1	1	921
640.120	1	1	893
640.346	1	1	853
640.573	1	1	871
640.799	1	1	852
641.025	1	1	852
641.252	1	1	852
641.478	1	1	838
641.704	1	1	808
641.930	1	1	827
642.156	1	1	779
642.382	1	1	768
642.608	1	1	756
642.834	1	1	753
643.060	1	1	740
643.286	1	1	759
643.512	1	1	723
643.737	1	1	729
643.963	1	1	739
644.189	1	1	737
644.414	1	1	717
644.640	1	1	749
644.865	1	1	734
645.091	1	1	728
645.316	1	1	756
645.542	1	1	735
645.767	1	1	741
645.992	1	1	741
646.218	1	1	727
646.443	1	1	742
646.668	1	1	752
646.893	1	1	740
647.118	1	1	757
647.343	1	1	753
647.568	1	1	716
647.793	1	1	732
648.018	1	1	741
648.243	1	1	725
648.468	1	1	751
