wavenumber,L_I_xx_ir_sq,L_I_yy_ir_sq,L_I_zz_ir_sq,L_II_xx_ir_sq,L_II_yy_ir_sq,L_II_zz_ir_sq_n,L_II_zz_ir_sq_w
2400.0,0.7322366929061717,0.3364157226199756,9.166469389792653e-05,0.7122108222638698,0.3259595213239595,4.0818989128646076e-05,0.5340281647131607
2450.0,0.7509503994473223,0.3413302165239802,9.665432883956757e-05,0.7306295586263827,0.3303885744612144,4.296451982991228e-05,0.5750579906610772
2500.0,0.7897800353698048,0.350800130588605,9.954249279500768e-05,0.7690693064185276,0.339083352457792,4.380349300058801e-05,0.6624692733280357
2550.0,0.8181333830995701,0.3780332239407135,0.0001021620389747937,0.7982920187999936,0.3652680231191109,4.707660716107059e-05,0.8597501906984313
2600.0,0.8512080766543264,0.4055615245143438,0.00010398628028094417,0.8326984990879238,0.391731095053684,5.1384636967726687e-05,1.10773960077093
2650.0,0.8613820858322051,0.4562983803855103,0.00010716870335095667,0.8473332285559626,0.44089417573091516,6.520072446768478e-05,1.6959373743464385
2700.0,0.7066987096111843,0.54067329050549,0.00013535016322503728,0.7033043945849387,0.5232472060616441,0.0001141454391078144,3.072555745008457
2750.0,0.4417050550180385,0.5908026038412177,0.00019096048136858676,0.43076033803241803,0.5737593042965534,0.00012604805949864017,2.6420453749691895
2800.0,0.5396883184175149,0.5534980916684561,0.00018572431820242124,0.5243323802036775,0.5376846885746297,0.00010847900494957728,1.8618226401047442
2840.0,0.5727624060600545,0.539118987442453,0.00018898602001217875,0.5562755523139509,0.523701348874694,0.00010682574451726162,1.64157147307794
2880.0,0.5905678785225277,0.5317777297508648,0.00019484393582625998,0.5734808758773077,0.5165389412978721,0.00010843464245672963,1.5290320959978947
2920.0,0.6026669991650971,0.5271976038968224,0.0002017580540935227,0.5851623460145403,0.5120558004563804,0.00011122864991421888,1.455064272918804
2960.0,0.6125946124651279,0.5235817538254787,0.00020917040846821103,0.5947263269422053,0.5085132856872203,0.0001144589567477827,1.3950629342794667
3000.0,0.6196180320290628,0.5215912460338659,0.00021724951302209478,0.601472287275234,0.506549974637204,0.0001183472074265948,1.3539097511686542
3040.0,0.625248646815814,0.5202976909586319,0.00022573204606453405,0.6068715903761174,0.5052624839254967,0.0001225983069326303,1.3218460726141077
3060.0,0.6274589693259661,0.5200021722554787,0.00023015090330680757,0.6089862405004007,0.5049592559156314,0.00012488973111532452,1.3097415122462803
3100.0,0.631782983239068,0.5193369596257822,0.00023912747464733343,0.6131218292495458,0.5042811206637223,0.00012954080077950898,1.28605073384449
3140.0,0.6359711028729382,0.5185545569479965,0.00024830832330415703,0.6171274163465701,0.503489069030969,0.00013429611770948772,1.263125903476477
3160.0,0.6378384673992497,0.5182876835765201,0.0002530015884085408,0.6189109294041732,0.5032135839387489,0.00013675534941084264,1.2530977117402566
3180.0,0.6394791366349373,0.5181451381724602,0.0002577976942888965,0.6204751619708675,0.5030586395706853,0.0001392961543485631,1.2445037434518222
3210.0,0.6417324065065967,0.5180553063433887,0.00026509695466509154,0.622620608049055,0.5029463970577766,0.00014319071900575846,1.232922390113366
3220.0,0.6423450071425685,0.5181080199183771,0.00026760010916093084,0.6232018215605482,0.5029890989129314,0.00014454447872523334,1.229935005063344
3240.0,0.6435702084145122,0.5182134470683537,0.0002726064181526094,0.6243642485835346,0.503074502623241,0.00014725199816418313,1.2239602349633003
3260.0,0.644787216558122,0.5182808558270823,0.0002776691121635769,0.6255204011514425,0.5031224284982391,0.00014999189303775028,1.2180335759077423
3280.0,0.645996031573398,0.5183102461945626,0.0002827881911938333,0.6266702792642719,0.5031328765379254,0.0001527641633459348,1.21215502789667
3300.0,0.647204846588674,0.5183396365620428,0.0002879072702240897,0.6278201573771013,0.5031433245776117,0.00015553643365411932,1.2062764798855976
3320.0,0.6480268695735525,0.5186343343492666,0.00029324883938621133,0.6285944054062202,0.5034114816368508,0.00015848206153445016,1.2027865316878548
3340.0,0.6488488925584309,0.5189290321364904,0.00029859040854833297,0.6293686534353392,0.5036796386960898,0.000161427689414781,1.199296583490112
3360.0,0.6496642569885415,0.5192010864245754,0.0003039944432324496,0.6301364322578051,0.5039258726537161,0.00016440619214117325,1.1958027971272012
3380.0,0.6504729628638841,0.5194504972135214,0.0003094609434385611,0.6308977418736182,0.5041501835097298,0.00016741756971362686,1.192305172599122
3390.0,0.6508773158015554,0.5195752026079945,0.0003121941935416169,0.6312783966815249,0.5042623389377368,0.00016892325849985368,1.1905563603350826
3400.0,0.6512816687392267,0.5196999080024676,0.00031492744364467265,0.6316590514894314,0.5043744943657436,0.0001704289472860805,1.1888075480710432
3410.0,0.6516723174300573,0.519821093394405,0.0003177296302878977,0.6320238406188573,0.5044843251589682,0.00017196466554015235,1.1870420802295236
3420.0,0.6520629661208879,0.5199422787863425,0.00032053181693112283,0.6323886297482832,0.5045941559521929,0.00017350038379422423,1.185276612388004
3440.0,0.6528442635025492,0.5201846495702174,0.000326136190217573,0.633118208007135,0.5048138175386424,0.00017657182030236796,1.1817456767049652
3460.0,0.6536171651958851,0.5204120033317382,0.00033180422562032526,0.6338387747912675,0.5050193288898135,0.00017967420004826626,1.1782111080598612
3480.0,0.6543816712008956,0.5206243400709052,0.0003375359231393796,0.6345503301006804,0.5052106900057063,0.00018280752303191915,1.174672906452692
3500.0,0.6551461772059062,0.5208366768100722,0.0003432676206584339,0.6352618854100933,0.5054020511215991,0.00018594084601557205,1.171134704845523
3520.0,0.6555592875636418,0.521311285334228,0.0003492325196491375,0.6356340149384364,0.5058473831441842,0.00018926535155170171,1.1698209863929063
3540.0,0.6559723979213775,0.5217858938583838,0.0003551974186398412,0.6360061444667795,0.5062927151667693,0.00019258985708783138,1.16850726794029
3560.0,0.656554013255744,0.5220853847474549,0.00036116633113459495,0.6365418297509742,0.5065681719074471,0.00019588383027907165,1.1660786108055945
3580.0,0.6573041335667413,0.5222097580014412,0.0003671392571333988,0.6372410707910207,0.5066737533662173,0.0001991472711254225,1.1625350149888205
3600.0,0.6580542538777387,0.5223341312554276,0.00037311218313220275,0.6379403118310671,0.5067793348249876,0.00020241071197177335,1.1589914191720463
3640.0,0.6588732432387949,0.5230990192095273,0.0003855299556563178,0.6386843695395666,0.5074887135645184,0.00020933973271011362,1.1562976101275884
3680.0,0.6601946450397254,0.5233301973069197,0.00039794160599929633,0.6399186494269057,0.507679301239213,0.0002161693641589862,1.1503463893758903
3720.0,0.6613459538096912,0.5236593603710374,0.0004106008239402786,0.6409905074690868,0.507963986937234,0.00022317429827788075,1.1454578303422818
3760.0,0.6621596230187919,0.5242460717339614,0.00042357158352701157,0.641737378526494,0.5084975597283521,0.00023042417138177974,1.1427098605211232
3800.0,0.6629730650780652,0.5247777632364201,0.00043672814307584896,0.6424867763438926,0.508976708663945,0.0002377835641411584,1.1399382614758056
4000.0,0.6658225170029464,0.5284484333492192,0.0005064481917860775,0.6449102260267746,0.5124178420907037,0.0002765226731582965,1.1301509315583966
