wavenumber,L_I_xx_ir_sq,L_I_yy_ir_sq,L_I_zz_ir_sq,L_II_xx_ir_sq,L_II_yy_ir_sq,L_II_zz_ir_sq_n,L_II_zz_ir_sq_w
2400.0,0.9122415846373263,1.2599396454443563,1.0581573499273633,0.9118395150565073,1.2642044725016854,1.1378227327820436,1.690384906126444
2450.0,0.8938850739857778,1.2504741136605324,1.0762082218817874,0.8930911541598517,1.255859574561308,1.1650192423710934,1.5544303363269176
2500.0,0.8540101814692725,1.224314632580272,1.1187455682803842,0.8523964317793863,1.2311879852950727,1.229104025344005,1.335803523373294
2550.0,0.8287654491107527,1.1410887935757625,1.1645123918755678,0.8254132367119981,1.1478296446248044,1.2264235400065475,1.0147419033932523
2600.0,0.8006316101678349,1.0673828527066507,1.2200187434585006,0.7952482472930231,1.0739580285471129,1.2025776610288192,0.7763608439025323
2650.0,0.7955446134349042,0.9502431635707004,1.2597691736606444,0.785735394520502,0.9556618628054635,1.0116055853041281,0.49793314714211023
2700.0,0.9753635195425815,0.8017539697206827,1.0594249138179306,0.952094517986491,0.8049655631416591,0.6152324109066709,0.2688746467857455
2750.0,1.569271794525254,0.7329867874702368,0.7963186229869862,1.5630595671608958,0.7332714696026245,0.5922980893336826,0.30595116270892875
2800.0,1.292530762298623,0.7792492646256767,0.8664973027810133,1.292174381799386,0.779223377343232,0.7295751772312503,0.4218208050397987
2840.0,1.2242468074351216,0.7962492640473215,0.8899317509985923,1.2242586804856965,0.7961444524280804,0.7751851145961383,0.4663147618772618
2880.0,1.1937267827397307,0.8021425565298049,0.9011261081847222,1.1938618672377999,0.8019703461014632,0.7979993653945412,0.4864230297530586
2920.0,1.1763019650145163,0.8023564033932205,0.9074571791600087,1.176536066199809,0.8020889511967476,0.8119277024121149,0.49511302705505417
2960.0,1.1638681029941609,0.7995945439775538,0.9117856832097587,1.1642252362560799,0.7991937492505496,0.8224929990558075,0.498676306301243
3000.0,1.157851194844766,0.7916971923500106,0.9133367538995988,1.1583368295784615,0.7911132713778818,0.8278229322815979,0.4929963155264155
3040.0,1.1545226670544546,0.7818009689311813,0.9137545657305328,1.1551296400748978,0.7809825856355499,0.8308433074679209,0.4843855323492927
3060.0,1.1546591206131647,0.7743111236095496,0.9131305243921316,1.1553239535151845,0.7733345779864682,0.8306460658011894,0.47628717373530977
3100.0,1.1548303579524388,0.7609951385074041,0.9119786019244558,1.1556051997621788,0.7596535624214175,0.8303115682598892,0.4641023791092985
3140.0,1.1570125200109376,0.7472077257621292,0.9097438575597645,1.1578976941935228,0.7453625493216612,0.8278286199963866,0.45384072504858997
3160.0,1.159855035812267,0.7399695065197008,0.9077791003652976,1.1607953535817404,0.7378042413599903,0.8248100089148943,0.44933390478718405
3180.0,1.1634489124876632,0.7344579258547491,0.9053903685611753,1.164450462637664,0.7319683800034573,0.8210917011681117,0.4475280175228158
3210.0,1.1719150295655052,0.7293713802131028,0.9000256682625085,1.1730814526397197,0.7263143762865246,0.812951788437797,0.45170041401448746
3220.0,1.1754092377693197,0.7290819003722793,0.8977407270686926,1.1766591265150685,0.7258357993938032,0.809759636351584,0.4554109650861991
3240.0,1.1821006047630567,0.7300169273680646,0.893372062251599,1.183536396015619,0.7264298317680338,0.8039246607521471,0.46469392531375414
3260.0,1.1892405513609028,0.7326767337461227,0.8885731509847247,1.1909061166153767,0.728762184522229,0.7979434261432644,0.47681365837031503
3280.0,1.1976672105049984,0.7356189219973095,0.8830092055759657,1.199587289600098,0.7313646519419125,0.7908333738343025,0.4897245910050087
3300.0,1.2059158976958346,0.7385281518979436,0.8777414504870057,1.2080819635397986,0.7339635456630503,0.7839867687870705,0.5019831825458273
3320.0,1.2179464942108553,0.7414798993999888,0.8701888406529391,1.2204248537498714,0.7365506726779755,0.7738304158148168,0.5154301233406902
3340.0,1.2315914002101354,0.7455727839530044,0.8617928129344367,1.2344487848268209,0.7402699916302963,0.762806541357321,0.5315606618791517
3360.0,1.2461113385452378,0.7507824430933127,0.8527954101302705,1.2494080878566314,0.7451159459125171,0.7515041149140895,0.5500197457782241
3380.0,1.2694053643728413,0.7586313582707083,0.838683295955987,1.2733969548147712,0.7524677353332313,0.7338776711231159,0.5777697455503664
3390.0,1.2806775030854174,0.764688840873538,0.8315689090188748,1.2851275088812248,0.7583048693583815,0.726518872218753,0.596376838390276
3400.0,1.292913222452484,0.7716737371350697,0.8238412080214526,1.2978987276799294,0.7650655104436492,0.7190362007869938,0.6178000033858961
3410.0,1.3040762724734762,0.780326980146157,0.8162665565185507,1.3097011023166374,0.7735227205012742,0.7134617744084172,0.6433608091299019
3420.0,1.314725028930156,0.7890515055890488,0.8090099214181825,1.3210113410313027,0.782066725721529,0.7087671248423472,0.6695793967286795
3440.0,1.3427019445966808,0.8113762515221263,0.7903952799710335,1.350805102659151,0.8039692824871877,0.698374558850538,0.7402511447924395
3460.0,1.3645266422628222,0.8371933355874882,0.7745997176014477,1.3747651711315843,0.8294780570200616,0.6979917714156724,0.8248292988191772
3480.0,1.3808657961002169,0.8682460116032084,0.7612130675845553,1.393752125478078,0.860303958983924,0.7096029088397969,0.9333497478929986
3500.0,1.3912307026938016,0.8992089296342126,0.7518101885825653,1.406888549274467,0.8911054297861605,0.7304989576896496,1.0512954374465977
3520.0,1.3956528559955907,0.9320864569792308,0.7462487351199273,1.4144044159318987,0.9238875866610842,0.7634641014251906,1.1877291183067222
3540.0,1.387793182172885,0.9725074090957904,0.7483073053909209,1.4103767390646866,0.9643071041701592,0.8219442171856571,1.3724351321255086
3560.0,1.3622045530784992,1.0121963632065316,0.7619479121558245,1.3883685716851137,1.0041059513177824,0.8994994640489558,1.5707102304141642
3580.0,1.3185081915125503,1.0541344083457438,0.7881982446343753,1.3481723556966843,1.0462493909784214,1.0011473803829207,1.8000708216820003
3600.0,1.247038305275714,1.1029934764810823,0.8348259471472866,1.2802794420802237,1.0954582068455747,1.1452366555908406,2.0944391112545016
3640.0,1.0220570033278582,1.210929051826175,0.9990725595837083,1.0604442930765114,1.2044868173653587,1.5512563678885014,2.843635535374788
3680.0,0.5580775316267615,1.343499589034699,1.3505582917205345,0.5790428884655691,1.3404591725791557,2.0292356351490866,3.466489628117274
3720.0,0.667362814658369,1.268742660365637,1.2406176111514782,0.6696887059605258,1.2681953741168694,1.5285387199321396,2.3063533230952027
3760.0,0.7708304743431478,1.2032289557444296,1.1590813876009147,0.7714472690514905,1.203027758170448,1.3334544831463568,1.8593131246794885
3800.0,0.8209389140120684,1.1678364265046408,1.1221616861515302,0.8211594166056048,1.1677441345882287,1.251054150895198,1.6632608798054322
4000.0,0.9155464929639733,1.0897867631895883,1.0555741702488355,0.9156044866215537,1.0897147577754416,1.1116990639528717,1.313428939726004
