wavenumber,SSP_I,SPS_I,PSS_I,PPP_I_xxz,PPP_I_xzx,PPP_I_zxx,PPP_I_zzz,SSP_II_n,SPS_II_n,PSS_II_n,PPP_II_xxz_n,PPP_II_xzx_n,PPP_II_zxx_n,PPP_II_zzz_n,SSP_II_w,SPS_II_w,PSS_II_w,PPP_II_xxz_w,PPP_II_xzx_w,PPP_II_zxx_w,PPP_II_zzz_w
2400.0,1.7817803923750113e-05,0.001100287178754205,0.17502958336544586,1.9254971968939294e-06,0.0003142072372441943,0.0485203794134374,2.9544003039634515e-07,6.177709516659673e-08,5.033828284740564e-05,0.00013794211440810035,9.06041722241565e-08,0.00012911545012493742,0.00037972696292463905,4.21937349471806e-14,0.0008082196413329502,0.01343609751438832,0.01637972366353157,0.0011853595799672934,0.03446299079671943,0.04509009265942091,1.7495821124731473e-05
2450.0,1.8827741767189733e-05,0.0011178906103768201,0.1774364614689569,2.0352208248781883e-06,0.0003223929835378857,0.049660049608027765,3.1149533709311717e-07,6.76553985305582e-08,5.109396303543573e-05,0.00014190922056113916,9.916247028638374e-08,0.00013257520065515833,0.00039543389407409383,4.6834456732591766e-14,0.0009055326974530889,0.013637800713657989,0.016681164617162656,0.0013272386410373865,0.035386453872335646,0.0464825178813079,1.966788548002708e-05
2500.0,1.9430752598866702e-05,0.0011504803060468252,0.18220406193979174,2.1010304863562503e-06,0.0003392548959807964,0.05212590048278635,3.2075855268440687e-07,7.169875343895618e-08,5.251231302276209e-05,0.00014781936686167265,1.0502234673318239e-07,0.00013967777558510203,0.0004225156891323625,5.0304148221577784e-14,0.0010843477959301942,0.01401638114312989,0.01720123340559726,0.0015883225961592245,0.03728224538455828,0.04916670352873073,2.363000411250774e-05
2550.0,1.9982777794887547e-05,0.0012414929999163622,0.19618056321854213,2.1613857728139112e-06,0.0003516596785186299,0.05389508486054663,3.2913746370624236e-07,8.001660862685432e-08,5.664696421607236e-05,0.00016160813376107564,1.1713223924637212e-07,0.00014511803483089643,0.00044517125273806264,5.689691513935207e-14,0.001461326520209985,0.015119986063260005,0.01861702796165729,0.002139161488092094,0.038734338098003175,0.051283097373077145,3.195050537963502e-05
2600.0,2.0380275438607528e-05,0.0013337236092092156,0.21028497851063918,2.205077873253093e-06,0.00036613620191369944,0.055970928840832344,3.3493629952894203e-07,9.060397356455531e-08,6.083639483390199e-05,0.00017589528600855275,1.3254721431858856e-07,0.00015151160217207946,0.0004713339413649386,6.529200127036002e-14,0.001953222119048877,0.01623821249306411,0.02005979824406091,0.0028574260116849865,0.04044088407855151,0.05375279795104325,4.284611805429608e-05
2650.0,2.1045222422386145e-05,0.0015026321185922025,0.23638721076479843,2.277760954269161e-06,0.00037079908528391816,0.056538808469288195,3.4509175719414535e-07,1.1914862643558482e-07,6.856781213969413e-05,0.00020091087992106843,1.741968233671597e-07,0.00015431615749805975,0.0004868092559146571,8.701501684954222e-14,0.0030991773530722193,0.01830185215196849,0.022683357246022964,0.0045310371265462335,0.041189465013634186,0.0549620223002409,6.820720066065616e-05
2700.0,2.663059729547927e-05,0.001782925132624585,0.27985417370133336,2.8832290015085754e-06,0.0003044654865862111,0.046305207312784084,4.3570179168422416e-07,2.1598401564169563e-07,8.148982210953522e-05,0.00024197344563980897,3.1557408430353537e-07,0.00012820351638225352,0.000410109670996707,1.5984827557016295e-13,0.005813836569177969,0.021750944497112536,0.02704639267934561,0.008494592278774901,0.03421958100996718,0.04583968779733467,0.00012837059499823988
2750.0,3.764335549379303e-05,0.0019508990205843611,0.3055340269780474,4.07692428212135e-06,0.00019046713236860034,0.02889294646192564,6.145014043661354e-07,2.46745009610471e-07,8.948220472059818e-05,0.0002692597034378002,3.6029418447360237e-07,7.859447269097234e-05,0.00025493723488902636,1.8505680935873475e-13,0.005171928183829804,0.023884239994300484,0.029795931610476535,0.007551989197636529,0.020978129158060046,0.02821102570764787,0.0001145696361870059
2800.0,3.667950026047614e-05,0.0018302162773504915,0.28599095711553524,3.973890917136935e-06,0.00023293546632912807,0.03524392653502767,5.974245359045958e-07,2.1950588002273288e-07,8.397403079668282e-05,0.0002560587406481959,3.203205124518524e-07,9.575528924367904e-05,0.0003149446527833412,1.668256280841699e-13,0.003767374315909341,0.022414019760680567,0.028052743069700865,0.005497653508621499,0.025558627172417303,0.03450404154664606,8.372706396309691e-05
2840.0,3.7378638335651116e-05,0.0017846200966851978,0.2783653406327896,4.050754258588211e-06,0.00024740302220031287,0.03735538986581538,6.07718720085817e-07,2.218382713314728e-07,8.188215165883209e-05,0.0002523390852130985,3.2356326188381354e-07,0.00010166369635594588,0.00033810679203147677,1.7039378706427692e-13,0.0034089477166791534,0.021855663565462726,0.027424881309200674,0.004972136846270123,0.027135676082801704,0.03674634325264062,7.59578400042434e-05
