wavenumber,SSP_I,SPS_I,PSS_I,PPP_I_xxz,PPP_I_xzx,PPP_I_zxx,PPP_I_zzz,SSP_II_n,SPS_II_n,PSS_II_n,PPP_II_xxz_n,PPP_II_xzx_n,PPP_II_zxx_n,PPP_II_zzz_n,SSP_II_w,SPS_II_w,PSS_II_w,PPP_II_xxz_w,PPP_II_xzx_w,PPP_II_zxx_w,PPP_II_zzz_w
2400.0,1.8854040181480792e-05,0.0013862954378865441,0.22052671120773326,2.037479011157847e-06,0.00028663290800816013,0.04426230780331843,3.126220396266563e-07,7.029138324579347e-08,6.363788231374508e-05,0.00017438703798105965,1.0309148684154466e-07,0.00011773256942822558,0.0003462500497270833,4.8008990803882256e-14,0.0013662022825441475,0.016985974570658494,0.020707319913778305,0.0020037139423090943,0.03142471681547752,0.04111492822441934,2.9574671949534268e-05
2450.0,2.0262570489316727e-05,0.0013978932701803858,0.22187970188645506,2.1903213850789392e-06,0.00028818227594225857,0.04439037711800929,3.3523384285745164e-07,7.881984113838531e-08,6.416684268033352e-05,0.00017821805336023906,1.1552618600468885e-07,0.00011840173896608928,0.00035315851285255703,5.456304329946581e-14,0.001407587495457026,0.017127162602206425,0.020949200299297033,0.0020631000071738253,0.031603328930468605,0.041513125542873223,3.05723578415578e-05
2500.0,2.173806835833468e-05,0.001408549873188558,0.22307509914844925,2.3505185454330355e-06,0.0002897271352808991,0.04451604973055361,3.5884720930371033e-07,8.812522646396836e-08,6.465252887367866e-05,0.00018199342847401596,1.2908338912082835e-07,0.00011906083750762283,0.0003601508657872343,6.182903107064274e-14,0.001448475606365619,0.01725680006073793,0.02117795190122759,0.0021216869202029098,0.03177925293452097,0.04190952265024503,3.156504275081327e-05
2550.0,2.327019236624248e-05,0.001416653749507316,0.22385944220605986,2.5169605160653504e-06,0.0002914433914016352,0.044666384209313056,3.8328465511641406e-07,9.813425241146513e-08,6.502106480520835e-05,0.00018549860674345328,1.4365373550542955e-07,0.00011978234683505468,0.0003674502446136592,6.977971608065631e-14,0.0014828692545969181,0.017355168229723727,0.021369176589199134,0.002170696800092114,0.03197183538136966,0.042329747391328165,3.242151664330719e-05
2600.0,2.48643180319481e-05,0.0014235937107199427,0.22445458024404275,2.6902363361543813e-06,0.00029314021687890075,0.0448120948804249,4.0862856328993986e-07,1.0895831460917989e-07,6.533573465973115e-05,0.0001889041545924759,1.5939831897113386e-07,0.00012048933607190398,0.00037482749076018,7.851870217160023e-14,0.0015164051726738789,0.01743915867618023,0.021543381375244492,0.002218393669820804,0.032160542182448404,0.042746818357663155,3.326404837058082e-05
2650.0,2.6512122460553857e-05,0.0014278658980539985,0.224625330984796,2.8694530351561414e-06,0.00029498721496421074,0.04497914452776996,4.3473595779756827e-07,1.2053141598355272e-07,6.552764307791518e-05,0.00019200286576325304,1.762184794604554e-07,0.0001212516668926259,0.0003825032627523351,8.802487705032974e-14,0.0015431831329668052,0.01749038212034039,0.021677619440416115,0.00225615357623891,0.03236402054257627,0.04318560627572442,3.396262608271394e-05
2700.0,2.8213118244683138e-05,0.0014294673027965355,0.2243741947079455,3.0545646364405816e-06,0.00029696452857597155,0.04516440997774596,4.615933331053771e-07,1.3288036666054455e-07,6.559650054471565e-05,0.00019478029093477643,1.9415140470572907e-07,0.00012206186513413487,0.0003904631695292082,9.834383995830525e-14,0.0015631932540077769,0.017508761285981164,0.021771414714079885,0.002283980498544522,0.03258027548738438,0.04364371545805457,3.451559838782773e-05
2750.0,2.9976105011426867e-05,0.0014299832057769622,0.22395240489748364,3.246530730361081e-06,0.0002988946986101525,0.04534088594342814,4.893389121484103e-07,1.4614659774490313e-07,6.561474775875593e-05,0.00019744045844460257,2.1340155706175204e-07,0.00012284784246559006,0.0003984820840188371,1.0960879460136613e-13,0.001582357441289807,0.017513631760962493,0.021848506560193423,0.0023105398757821663,0.0327900654816427,0.04409551363176098,3.5052713402553424e-05
2800.0,3.178268804305805e-05,0.0014261946882313137,0.22285824302187424,3.4433657612451213e-06,0.0003010762558607732,0.04555385923071598,5.176667489765308e-07,1.601460413208869e-07,6.543452788651576e-05,0.00019952695668614193,2.3369789464286515e-07,0.00012373253168247237,0.0004069634120113363,1.217118371762229e-13,0.001589156866823139,0.01746552817775545,0.02185935319851425,0.002319024628836594,0.033026203266159314,0.044585238555117715,3.5317817524532257e-05
2840.0,3.3264437063989105e-05,0.0014210024385896487,0.2216481976151407,3.6048948302104115e-06,0.0003028823600785335,0.045732216783718777,5.408281846805945e-07,1.7196572578389697e-07,6.519002079605392e-05,0.000200898362823185,2.508214242425043e-07,0.0001244626627540288,0.00041393017507570753,1.3208672735189147e-13,0.0015896426427552746,0.01740026530177767,0.02183416711281867,0.002318580809489612,0.033221086995218085,0.04498702970315228,3.542026207428991e-05
2880.0,3.477748355530974e-05,0.0014135704996017938,0.22009285562273162,3.769914243017844e-06,0.0003047576770277294,0.04591991994976328,5.644121878338657e-07,1.8432120440878956e-07,6.484179785011227e-05,0.00020195040814264406,2.6870915834597584e-07,0.00012521855602583425,0.000421081986710949,1.4308265556391417e-13,0.0015842927399887072,0.01730731899543261,0.021773756570738514,0.002309631005838332,0.03342284706997543,0.04539994129891097,3.539243986672493e-05
2920.0,3.6316811630140296e-05,0.0014033011091455101,0.2181012374670941,3.937882872519967e-06,0.0003067158814844747,0.046118986728753614,5.883350630484534e-07,1.972299030775374e-07,6.436080711648991e-05,0.00020258135913812472,2.873853583635575e-07,0.00012600764487913482,0.0004284483457359296,1.5472937280584068e-13,0.0015733497181531688,0.017178934830639824,0.021668077249313928,0.002292541169098952,0.0336334675794712,0.04582678234682529,3.523878416433004e-05
2960.0,3.788455408004105e-05,0.0013903959703341615,0.21570705133080195,4.10903426018888e-06,0.0003087358955078732,0.04632620216246933,6.12629320977646e-07,2.106930963991418e-07,6.37564136529892e-05,0.00020280761058127353,3.068507141147087e-07,0.00012682032387901043,0.0004360013637908827,1.6704469173224945e-13,0.0015569721581016082,0.017017612491988122,0.021519950108284995,0.0022675542138557874,0.033850384678596836,0.04626417898732631,3.496189647283275e-05
