wavenumber,L_I_xx_ir_sq,L_I_yy_ir_sq,L_I_zz_ir_sq,L_II_xx_ir_sq,L_II_yy_ir_sq,L_II_zz_ir_sq_n,L_II_zz_ir_sq_w
2400.0,0.6671238930247412,0.42962753628390643,9.728830028478768e-05,0.6487880456943661,0.4178144681861933,4.5776492651517986e-05,0.8897242572205589
2450.0,0.6702843364574039,0.4325744054791755,0.00010433507175771565,0.6517676345006862,0.42064375017191263,4.935950574902152e-05,0.8814763144761802
2500.0,0.6733665399519884,0.4352287487877634,0.00011170300878016331,0.65467480545467,0.4231878460367623,5.3117986207188627e-05,0.8730769879137451
2550.0,0.6767240197746742,0.4371093765935139,0.0001193440013126257,0.6578511639019667,0.4249794890012785,5.69970554098754e-05,0.8612607626079671
2600.0,0.679978810713996,0.43863519795354633,0.00012727991144643387,0.6609334416558764,0.42642309430507586,6.103871994320617e-05,0.8494939646163711
2650.0,0.6834726964035177,0.4393586684263666,0.00013547372441692594,0.6642520629493857,0.4270844163698479,6.51948464922281e-05,0.834700120646513
2700.0,0.6871681730824162,0.43928196113164925,0.00014392304520003492,0.6677714528606793,0.42696468465331017,6.946577069669287e-05,0.8171893776822637
2750.0,0.6907147589571139,0.43888038696207143,0.00015266577483220623,0.6711529504882219,0.4265240083574007,7.390204563666804e-05,0.800151721929489
2800.0,0.6947051087215036,0.4371969898491462,0.00016162215307921542,0.6749716367087005,0.4248314378107994,7.840971456522099e-05,0.7780731593439126
2840.0,0.6979778999602941,0.4352091255446803,0.00016896317158521197,0.6781111533192862,0.422846980535447,8.210120478934038e-05,0.758939466337194
2880.0,0.7013503003349842,0.43255722417128123,0.00017645603669004005,0.6813506159718532,0.4202112432338738,8.585678713708736e-05,0.737963301489565
2920.0,0.7048491139911561,0.429067473631353,0.00018407922454430199,0.68472350499639,0.4167450615404482,8.967891592575148e-05,0.7153899834377211
2960.0,0.7084310042289944,0.42480024797907445,0.0001918427950772965,0.6881824891990999,0.4125078689293154,9.356363316091419e-05,0.6914131233156486
3000.0,0.7123173730381257,0.41918473434005094,0.00019970442337955048,0.6919418615512314,0.40693631075253445,9.746248806979637e-05,0.6640112174035337
