631.029	1	1	116
631.115	1	1	122
631.201	1	1	124
631.288	1	1	129
631.374	1	1	123
631.460	1	1	123
631.547	1	1	123
631.633	1	1	126
631.719	1	1	125
631.805	1	1	127
631.892	1	1	132
631.978	1	1	131
632.064	1	1	131
632.151	1	1	128
632.237	1	1	134
632.323	1	1	131
632.409	1	1	131
632.496	1	1	127
632.582	1	1	133
632.668	1	1	130
632.754	1	1	128
632.841	1	1	129
632.927	1	1	126
633.013	1	1	126
633.099	1	1	126
633.185	1	1	127
633.272	1	1	126
633.358	1	1	129
633.444	1	1	132
633.530	1	1	133
633.616	1	1	126
633.702	1	1	127
633.789	1	1	130
633.875	1	1	129
633.961	1	1	135
634.047	1	1	131
634.133	1	1	127
634.219	1	1	131
634.305	1	1	133
634.391	1	1	133
634.478	1	1	132
634.564	1	1	131
634.650	1	1	141
634.736	1	1	136
634.822	1	1	131
634.908	1	1	138
634.994	1	1	141
635.080	1	1	143
635.166	1	1	139
635.252	1	1	134
635.338	1	1	137
635.424	1	1	130
635.510	1	1	137
635.596	1	1	141
635.682	1	1	140
635.768	1	1	135
635.854	1	1	141
635.940	1	1	147
636.026	1	1	141
636.112	1	1	138
636.198	1	1	143
636.284	1	1	146
636.370	1	1	145
636.456	1	1	143
636.542	1	1	146
636.628	1	1	154
636.714	1	1	146
636.800	1	1	149
636.886	1	1	158
636.972	1	1	158
637.058	1	1	164
637.143	1	1	154
637.229	1	1	164
637.315	1	1	170
637.401	1	1	166
637.487	1	1	159
637.573	1	1	176
637.659	1	1	181
637.745	1	1	194
637.830	1	1	181
637.916	1	1	188
638.002	1	1	185
638.088	1	1	189
638.174	1	1	211
638.260	1	1	225
638.345	1	1	218
638.431	1	1	210
638.517	1	1	220
638.603	1	1	233
638.689	1	1	252
638.774	1	1	248
638.860	1	1	261
638.946	1	1	277
639.032	1	1	285
639.118	1	1	272
639.203	1	1	294
639.289	1	1	312
639.375	1	1	290
639.461	1	1	336
639.546	1	1	357
639.632	1	1	346
639.718	1	1	368
639.803	1	1	394
639.889	1	1	395
639.975	1	1	408
640.060	1	1	423
640.146	1	1	463
640.232	1	1	487
640.318	1	1	484
640.403	1	1	499
640.489	1	1	567
640.574	1	1	594
640.660	1	1	617
640.746	1	1	650
640.831	1	1	674
640.917	1	1	738
641.003	1	1	769
641.088	1	1	835
641.174	1	1	889
641.259	1	1	919
641.345	1	1	1042
641.431	1	1	1099
641.516	1	1	1180
641.602	1	1	1156
641.687	1	1	1318
641.773	1	1	1414
641.859	1	1	1581
641.944	1	1	1635
642.030	1	1	1700
642.115	1	1	1877
642.201	1	1	2104
642.286	1	1	2183
642.372	1	1	2317
642.457	1	1	2456
642.543	1	1	2636
642.628	1	1	2747
642.714	1	1	2852
642.799	1	1	3010
642.885	1	1	3234
642.970	1	1	3435
643.056	1	1	3659
643.141	1	1	3865
643.227	1	1	4051
643.312	1	1	4296
643.397	1	1	4435
643.483	1	1	4673
643.568	1	1	4899
643.654	1	1	5169
643.739	1	1	5340
643.825	1	1	5591
643.910	1	1	5633
643.995	1	1	5916
644.081	1	1	6266
644.166	1	1	6486
644.252	1	1	6633
644.337	1	1	6927
644.422	1	1	7199
644.508	1	1	7280
644.593	1	1	7667
644.678	1	1	7730
644.764	1	1	8093
644.849	1	1	8101
644.934	1	1	8227
645.020	1	1	8367
645.105	1	1	8587
645.190	1	1	8793
645.276	1	1	9029
645.361	1	1	9207
645.446	1	1	9315
645.531	1	1	9449
645.617	1	1	9606
645.702	1	1	9736
645.787	1	1	9573
645.873	1	1	9828
645.958	1	1	9864
646.043	1	1	9876
646.128	1	1	9970
646.214	1	1	9920
646.299	1	1	10008
646.384	1	1	9898
646.469	1	1	9905
646.554	1	1	9884
646.640	1	1	9936
646.725	1	1	9960
646.810	1	1	9690
646.895	1	1	9696
646.980	1	1	9633
647.066	1	1	9289
647.151	1	1	9223
647.236	1	1	9076
647.321	1	1	8755
647.406	1	1	8647
647.491	1	1	8593
647.576	1	1	8602
647.662	1	1	8593
647.747	1	1	8585
647.832	1	1	8678
647.917	1	1	8534
648.002	1	1	8631
648.087	1	1	8508
648.172	1	1	8454
648.257	1	1	8355
648.342	1	1	8398
648.427	1	1	8264
648.512	1	1	7939
648.598	1	1	7901
648.683	1	1	7863
648.768	1	1	7637
648.853	1	1	7438
648.938	1	1	7282
649.023	1	1	7222
649.108	1	1	6977
649.193	1	1	6719
649.278	1	1	6630
649.363	1	1	6482
649.448	1	1	6357
649.533	1	1	6328
649.618	1	1	6065
649.703	1	1	5956
649.788	1	1	5930
649.873	1	1	5662
649.958	1	1	5336
650.043	1	1	5212
650.127	1	1	5109
650.212	1	1	4949
650.297	1	1	4770
650.382	1	1	4693
650.467	1	1	4470
650.552	1	1	4433
650.637	1	1	4398
650.722	1	1	4366
650.807	1	1	4286
650.892	1	1	4160
650.977	1	1	4164
651.061	1	1	4055
651.146	1	1	3970
651.231	1	1	3770
651.316	1	1	3680
651.401	1	1	3540
651.486	1	1	3486
651.571	1	1	3338
651.655	1	1	3203
651.740	1	1	3123
651.825	1	1	3063
651.910	1	1	2940
651.995	1	1	2926
652.079	1	1	2735
652.164	1	1	2658
652.249	1	1	2619
652.334	1	1	2518
652.419	1	1	2304
652.503	1	1	2316
652.588	1	1	2198
652.673	1	1	2173
652.758	1	1	2073
652.842	1	1	1928
652.927	1	1	1810
653.012	1	1	1803
653.096	1	1	1648
653.181	1	1	1629
653.266	1	1	1597
653.351	1	1	1454
653.435	1	1	1357
653.520	1	1	1310
653.605	1	1	1250
653.689	1	1	1205
653.774	1	1	1133
653.859	1	1	1109
653.943	1	1	1019
654.028	1	1	940
654.113	1	1	860
654.197	1	1	878
654.282	1	1	818
654.367	1	1	779
654.451	1	1	706
654.536	1	1	673
654.620	1	1	666
654.705	1	1	599
654.790	1	1	586
654.874	1	1	563
654.959	1	1	516
655.043	1	1	521
655.128	1	1	496
655.212	1	1	456
655.297	1	1	444
655.382	1	1	434
655.466	1	1	394
655.551	1	1	392
655.635	1	1	376
655.720	1	1	366
655.804	1	1	347
655.889	1	1	326
655.973	1	1	330
656.058	1	1	304
656.142	1	1	304
656.227	1	1	309
656.311	1	1	306
656.396	1	1	279
656.480	1	1	286
656.565	1	1	283
656.649	1	1	266
656.734	1	1	244
656.818	1	1	234
656.902	1	1	247
656.987	1	1	242
657.071	1	1	223
657.156	1	1	231
657.240	1	1	219
657.325	1	1	215
657.409	1	1	215
657.493	1	1	211
657.578	1	1	200
657.662	1	1	186
657.746	1	1	185
657.831	1	1	190
657.915	1	1	188
658.000	1	1	168
658.084	1	1	180
658.168	1	1	165
658.253	1	1	177
658.337	1	1	163
658.421	1	1	167
658.506	1	1	156
658.590	1	1	155
658.674	1	1	155
658.758	1	1	153
658.843	1	1	157
658.927	1	1	149
659.011	1	1	144
659.096	1	1	145
659.180	1	1	148
659.264	1	1	152
659.348	1	1	139
659.433	1	1	139
659.517	1	1	144
659.601	1	1	145
659.685	1	1	138
659.770	1	1	135
659.854	1	1	135
659.938	1	1	134
660.022	1	1	133
660.106	1	1	139
660.191	1	1	131
660.275	1	1	133
660.359	1	1	134
660.443	1	1	128
660.527	1	1	131
660.611	1	1	136
660.696	1	1	131
660.780	1	1	134
660.864	1	1	128
660.948	1	1	132
661.032	1	1	132
661.116	1	1	124
661.200	1	1	126
661.284	1	1	134
661.369	1	1	135
661.453	1	1	129
661.537	1	1	128
661.621	1	1	130
661.705	1	1	128
661.789	1	1	131
661.873	1	1	130
661.957	1	1	132
662.041	1	1	129
662.125	1	1	132
662.209	1	1	133
662.293	1	1	130
662.377	1	1	130
662.461	1	1	132
662.545	1	1	134
662.629	1	1	131
662.713	1	1	128
662.797	1	1	131
662.881	1	1	131
662.965	1	1	131
663.049	1	1	129
663.133	1	1	128
663.217	1	1	129
663.301	1	1	130
663.385	1	1	129
663.469	1	1	134
663.553	1	1	131
663.637	1	1	131
663.721	1	1	132
663.805	1	1	132
663.889	1	1	135
663.973	1	1	128
664.057	1	1	131
664.140	1	1	126
664.224	1	1	127
664.308	1	1	129
664.392	1	1	130
664.476	1	1	132
664.560	1	1	132
664.644	1	1	127
664.727	1	1	133
664.811	1	1	127
664.895	1	1	129
664.979	1	1	131
665.063	1	1	130
665.147	1	1	128
665.230	1	1	133
665.314	1	1	130
665.398	1	1	133
665.482	1	1	130
665.566	1	1	130
665.649	1	1	131
665.733	1	1	130
665.817	1	1	130
665.901	1	1	129
665.984	1	1	127
666.068	1	1	130
666.152	1	1	135
666.236	1	1	128
