wavenumber,L_I_xx_ir_sq,L_I_yy_ir_sq,L_I_zz_ir_sq,L_II_xx_ir_sq,L_II_yy_ir_sq,L_II_zz_ir_sq_n,L_II_zz_ir_sq_w
2400.0,0.7136691190508215,0.3498660248357344,9.380492249278612e-05,0.6943341471140078,0.3392278980972244,4.0780209834346987e-05,0.5335208215426048
2450.0,0.7306851285220777,0.35533115704712126,9.91429785548361e-05,0.7110255875935542,0.34419141121336855,4.2967073682011295e-05,0.5750921726573458
2500.0,0.7654302675866383,0.36593262805297505,0.00010261222449430433,0.7453558455869521,0.3539870682527371,4.394334744257246e-05,0.6645843847998967
2550.0,0.7903676558592063,0.3943886647043513,0.00010579372905525277,0.771005908449905,0.38139039267283925,4.715362022496954e-05,0.8611566641120071
2600.0,0.8167320660142465,0.4234605820045567,0.00010844773395181072,0.7985535253177788,0.4093896272713726,5.149368167745935e-05,1.110090364546907
2650.0,0.8120938093691725,0.47643936277304244,0.00011323679974690421,0.7978896843961387,0.4608238692387796,6.488321121369024e-05,1.6876785306189186
2700.0,0.6409429698060328,0.5605521709217289,0.00014285019778770478,0.6348387520687593,0.5431427003844641,0.00010662713174770032,2.8701786841936237
2750.0,0.5052658435208067,0.5885818510744374,0.00017985403355516488,0.49211432637419894,0.5720130453883272,0.00010814940075557221,2.2668784050184567
2800.0,0.574610518250113,0.556528476147378,0.0001801322332755162,0.5585535547888015,0.5409794327127756,9.895162894829317e-05,1.6983045072805503
2840.0,0.5989948032849612,0.5438891925472755,0.0001848698113506315,0.5821175705764101,0.5286759886733905,9.906367665492003e-05,1.5222932107780118
2880.0,0.6124097785262491,0.5373990383392736,0.0001914053670122864,0.5950798815080308,0.5223362384365917,0.00010139401530727557,1.4297525240496096
2920.0,0.6216570616390601,0.53335043472811,0.0001987301930430717,0.6040038526735299,0.5183672477512932,0.00010457298999774916,1.367996660710784
2960.0,0.6293081929727121,0.5301422822274603,0.00020646317583873834,0.6113702631227151,0.5152189446722394,0.00010808338170665497,1.3173553552719648
3000.0,0.6347931848721332,0.5284036107395985,0.00021473229797773632,0.6166331437416781,0.5134994368366111,0.00011209476525247169,1.2823808776765264
3040.0,0.6392330462813686,0.5272947793132444,0.0002233499938850317,0.6208845999738538,0.5123910690678087,0.00011639740765087603,1.2549884253321864
3060.0,0.6409969202010648,0.5270616502238583,0.0002278094744181245,0.6225689565322213,0.5121485439324669,0.0001186807206012947,1.2446264803891842
3100.0,0.6444482748436262,0.5265211217896122,0.00023687231679790264,0.6258635413522877,0.5115916611887814,0.00012331840040186894,1.2242762000776422
3140.0,0.6477920713729968,0.525864394834345,0.0002461479311065598,0.6290550572280871,0.5109217627679195,0.00012806415585978658,1.2044836912311456
3160.0,0.6492912648826243,0.5256497463622442,0.00025087895596015544,0.6304836294221483,0.5106971335127629,0.0001305061460517295,1.1958162757465645
3180.0,0.6506177536371942,0.525548812895676,0.00025570319851301817,0.6317450158723713,0.5105828242128809,0.00013301724870665654,1.1883776992006505
3210.0,0.6524487140501101,0.5255115126887437,0.0002630347067946791,0.6334834264626211,0.5105220208653726,0.000136854620328942,1.1783534571276484
3220.0,0.6529531857084561,0.5255751459483796,0.00026554197252347733,0.633960450602648,0.5105755268177463,0.0001381808892963004,1.1757677916005604
3240.0,0.6539621290251482,0.5257024124676513,0.00027055650398107376,0.6349144988827019,0.5106825387224938,0.00014083342723101718,1.1705964605463843
3260.0,0.6549632455361909,0.52579360325782,0.00027563006295339983,0.6358621792004411,0.5107539621772896,0.00014351890459144055,1.1654564995538852
3280.0,0.6559565352415845,0.5258487183188856,0.0002807626494404556,0.6368034915558657,0.5107897971821339,0.00014623732137757046,1.160347908623063
3300.0,0.656949824946978,0.5259038333799513,0.0002858952359275114,0.6377448039112903,0.5108256321869782,0.0001489557381637004,1.1552393176922406
3320.0,0.6576465789764122,0.5262041230168182,0.00029122762779220214,0.638397982508062,0.5110997853058801,0.0001518208908377878,1.152221618259352
3340.0,0.6583433330058465,0.5265044126536852,0.0002965600196568929,0.6390511611048337,0.5113739384247821,0.00015468604351187524,1.1492039188264636
3360.0,0.6590332079937761,0.5267828094663795,0.00030195601519573246,0.6396976658504083,0.5116268797510111,0.00015758447751722314,1.146178477614023
3380.0,0.6597162039402011,0.5270393134549011,0.0003074156144087208,0.6403374967447858,0.5118586092845673,0.0001605161928538315,1.1431452946220306
3390.0,0.6600577019134137,0.5271675654491619,0.00031014541401521497,0.6406574121919746,0.5119744740513453,0.00016198205052213568,1.1416287031260344
3400.0,0.6603991998866262,0.5272958174434227,0.00031287521362170914,0.6409773276391633,0.5120903388181234,0.00016344790819043987,1.1401121116300381
3410.0,0.6607282454934632,0.5274194630652761,0.000315673567206902,0.6412832899784771,0.5122027710923117,0.00016494482919170937,1.1385786793358408
3420.0,0.6610572911003002,0.5275431086871295,0.00031847192079209483,0.6415892523177908,0.5123152033665,0.00016644175019297887,1.1370452470416434
3440.0,0.6617153823139743,0.5277903999308364,0.0003240686279624806,0.6422011769964183,0.5125400679148768,0.00016943559219551786,1.1339783824532486
3460.0,0.6623653742141681,0.528022822427098,0.00032972965145675623,0.6428046126495846,0.5127508974777863,0.00017246108844518122,1.1309047440921347
3480.0,0.6630072668008817,0.5282403761759144,0.0003354549912749218,0.6433995592772893,0.5129476920552287,0.0001755182389419689,1.127824331958302
3500.0,0.6636491593875954,0.5284579299247307,0.00034118033109308736,0.6439945059049942,0.5131444866326711,0.00017857538943875662,1.124743919824469
