wavenumber,SSP_I,SPS_I,PSS_I,PPP_I_xxz,PPP_I_xzx,PPP_I_zxx,PPP_I_zzz,SSP_II_n,SPS_II_n,PSS_II_n,PPP_II_xxz_n,PPP_II_xzx_n,PPP_II_zxx_n,PPP_II_zzz_n,SSP_II_w,SPS_II_w,PSS_II_w,PPP_II_xxz_w,PPP_II_xzx_w,PPP_II_zxx_w,PPP_II_zzz_w
2400.0,1.7431367510483257e-05,0.0011462985467924301,0.18014690463206345,1.921131256421971e-06,0.0003349308404882459,0.05010140856247521,2.8554218533857345e-07,5.899697824306713e-08,5.247516548416373e-05,0.0001413125688515119,8.68549358071965e-08,0.00012653963488358074,0.0003643378319805961,3.9598501146228844e-14,0.0007718478259094615,0.014006465867463052,0.01677994307904867,0.001136308932570938,0.03377546427010294,0.04326273403608141,1.64196958086117e-05
2450.0,1.846464736464547e-05,0.0011658220890392672,0.1827767979299887,2.036189344485009e-06,0.00034318897185333616,0.05118424232853801,3.017446370767419e-07,6.468309472080759e-08,5.3318681742553625e-05,0.00014549202000973925,9.517080622437423e-08,0.00012970818685910544,0.000378642757693467,4.399188441820853e-14,0.0008657499403494135,0.014231613926983775,0.01710231602054612,0.0012738122714659266,0.03462120176678339,0.044508751067799196,1.8474162083870363e-05
2500.0,1.9152610506123624e-05,0.001202272765650112,0.18803964049947733,2.1132956193553312e-06,0.0003598222807445277,0.05350489197974377,3.1223683554120996e-07,6.877066180558928e-08,5.491411009886938e-05,0.00015183234198521182,1.0112654122187977e-07,0.00013610396824145245,0.00040281407066629187,4.739205595984515e-14,0.0010400643243684985,0.014657459421905808,0.01766820957533995,0.001529403745873349,0.03632833871053697,0.04687409367051076,2.2262070163648486e-05
2550.0,1.978869227633063e-05,0.0012975645678204516,0.2024562864948964,2.1847790345493464e-06,0.00037189670901087066,0.05513476301758903,3.2183193840983293e-07,7.663715544365469e-08,5.924933377132773e-05,0.0001659864933283578,1.1262919750326489e-07,0.00014092573448300694,0.0004228471680082261,5.351193560634793e-14,0.0013996082763957844,0.01581460036345139,0.019121408778348056,0.002056923382357046,0.037615345691079036,0.04871139445218199,3.0049667583520456e-05
2600.0,2.03276001483636e-05,0.0013951469355359773,0.21715844916710364,2.2456248040005767e-06,0.0003846910540433844,0.05686029315484519,3.2980151671966693e-07,8.682744961723679e-08,6.36894725420077e-05,0.00018078183009224722,1.2753192222096897e-07,0.00014610408960031145,0.00044442971803293165,6.142797177437909e-14,0.001871808580361586,0.016999744832545,0.020617079173265874,0.0027493073600059633,0.03899753197921978,0.05068453327948761,4.0310452724257556e-05
2650.0,2.1268817677462764e-05,0.0015718701437091747,0.2440770000488827,2.351024527245696e-06,0.0003829163998230159,0.05642761050985492,3.4424155696130076e-07,1.1339547672744199e-07,7.179310640241462e-05,0.00020647008008060439,1.6645940823958564e-07,0.00014612583917910106,0.0004506135406434852,8.128157629145123e-14,0.002949532058638634,0.019162735077949015,0.023311005302068734,0.004329779063805075,0.03900333729169738,0.0508754325615773,6.371301167144019e-05
2700.0,2.6884983673807003e-05,0.0018519392932845563,0.28687291527506015,2.9736370916639995e-06,0.00030255623323006,0.04445105057032408,4.340925523213111e-07,1.929714974481296e-07,8.47380565527469e-05,0.00024690506500820055,2.831111495153801e-07,0.00011637866302837536,0.0003638115738093677,1.4014147100641685e-13,0.005194387859396689,0.022617950526318726,0.027597620578051197,0.007620758181128916,0.031063337416245992,0.04066475418623398,0.00011254449854309403
2750.0,3.3916149824118964e-05,0.0019472369653254556,0.30090795680917476,3.7536207540762284e-06,0.00023879056569482031,0.0349767535516757,5.462999599847403e-07,2.0250346929929788e-07,8.936902486765339e-05,0.00026381891023196654,2.9692573447239836e-07,9.030286231691056e-05,0.000286167626461604,1.489955768030762e-13,0.004244598104925186,0.023854030470756727,0.029193860449445136,0.0062237472484103825,0.024103286709171577,0.031666940571937544,9.224393896638744e-05
2800.0,3.403459588016107e-05,0.0018437416443572961,0.284227890219668,3.769042628399839e-06,0.0002718948311222412,0.039705296119864494,5.468862214694248e-07,1.915365031308974e-07,8.46404739362214e-05,0.00025313667071923503,2.80684744884506e-07,0.00010259485511076905,0.00032957234214764836,1.4277446344282897e-13,0.003287336550527491,0.022591904156097468,0.027732613099752064,0.004817385751288033,0.027384217334578347,0.03610659106478219,7.165617639361318e-05
2840.0,3.498320118581615e-05,0.0018038619715412022,0.27754362938612026,3.8759999103505324e-06,0.00028371842067955344,0.04133163599871533,5.610444428753269e-07,1.9680111543434805e-07,8.280940785782397e-05,0.00025025147216547864,2.882680521921032e-07,0.00010700679638961845,0.00034750000864948265,1.4823355442388417e-13,0.0030242063692309837,0.022103163162305216,0.02719799398414692,0.004429761881994976,0.02856183543947225,0.03776722295759349,6.607929082497786e-05
