wavenumber,L_I_xx_ir_sq,L_I_yy_ir_sq,L_I_zz_ir_sq,L_II_xx_ir_sq,L_II_yy_ir_sq,L_II_zz_ir_sq_n,L_II_zz_ir_sq_w
2400.0,0.666081412777771,0.43491498849705235,9.758284367991422e-05,0.6479612672141069,0.42308303788415874,4.5181531034886244e-05,0.8781604227769243
2450.0,0.669138315448824,0.4378479580056693,0.00010465089460558497,0.6508449255921165,0.42589973577717516,4.873997910617432e-05,0.8704126286963126
2500.0,0.6721093139822772,0.4404915185622662,0.00011204288074528892,0.6536483123491479,0.42843422953694527,5.2474382985031776e-05,0.8624983646876968
2550.0,0.6752966867368277,0.44237193322140556,0.00011971597806112217,0.6566635416282562,0.43022633843167907,5.633646826851432e-05,0.8512788822977239
2600.0,0.6783759412987695,0.4439020771299608,0.00012768832542252455,0.6595785887100246,0.4316747554839482,6.0362204738277434e-05,0.8400787019094713
2650.0,0.6816411287767786,0.44464130333880836,0.0001359285838816558,0.6626778154274418,0.43235179162257387,6.451031761929049e-05,0.825935987228465
2700.0,0.685059999704204,0.4445915531951965,0.00014443535769639426,0.665930595614472,0.4322584492456517,6.878155944730477e-05,0.8091403751378022
2750.0,0.6883327492965852,0.4442207769488582,0.00015324168572473918,0.6690471094346594,0.4318478290918012,7.321980746884577e-05,0.7927649975154875
2800.0,0.6919642556509829,0.4425858258910417,0.00016228043596491472,0.6725173169249762,0.43020209546589505,7.774499986780291e-05,0.771477080432642
2840.0,0.6949219242259933,0.4406448135083014,0.00016969822858925625,0.6753496898074178,0.4282627911052348,8.145725783447112e-05,0.7529868526145099
2880.0,0.6979474977954414,0.4380469381832329,0.00017727905064743923,0.6782504994219005,0.4256789587640981,8.52417079053356e-05,0.7326765220085618
2920.0,0.7010629400058694,0.43462217390871355,0.000185005176731944,0.6812470701272798,0.42227507341391474,8.910044714147528e-05,0.7107754007375328
2960.0,0.7042291656668997,0.43042812470098296,0.00019288643368026837,0.6842967170707666,0.418107834463931,9.3030098098136e-05,0.6874704253710376
3000.0,0.7076287126896081,0.4249002333601771,0.0002008894447324877,0.6875754033681251,0.41261971647576756,9.698927096964196e-05,0.6607871927660275
3040.0,0.7110008629414521,0.4189180666302447,0.00020906101174122507,0.6908262389783149,0.40666369300155725,0.00010101881902481429,0.6349956301011688
3060.0,0.7129703472496466,0.4149108881250948,0.00021315835082360944,0.6927244439290826,0.40267699065079887,0.00010299432606439458,0.6193341620836429
3100.0,0.716845773733182,0.4077061767031309,0.00022148944379225813,0.6964530335298935,0.3954665085196877,0.00010699028059570264,0.593702061143089
3140.0,0.7217087010419222,0.40022785616316403,0.00022978636985261622,0.7011322270105078,0.3879204618199274,0.00011080295088004629,0.5713438243657054
3160.0,0.7249034535051019,0.39643672444450584,0.0002338364250775874,0.7042083653629703,0.38406203961818886,0.00011254007090413193,0.561775849715241
3180.0,0.7283876845414252,0.3936335137077356,0.0002378458529307695,0.7075693103826576,0.38116115108702187,0.00011421967797233132,0.5561943576509953
3210.0,0.735315592494733,0.39121920665417464,0.00024347350491726703,0.7142968300471921,0.37850804413510913,0.00011639602217832625,0.5568583113967482
3220.0,0.7379322997877756,0.39120927557390806,0.00024525903003891006,0.7168537512836451,0.3783957405987177,0.00011707304495755425,0.5602539498833847
3240.0,0.7430612238321482,0.39196270019234125,0.0002488329881443395,0.7218799482938478,0.3789414316792359,0.00011847025832427013,0.5692028831081477
3260.0,0.7485026494095444,0.3935895152908432,0.0002522927004047058,0.7272368984256304,0.3803423659404067,0.00011983229530554479,0.5814895814756282
3280.0,0.7546770215833694,0.3953578186870522,0.0002555629402859978,0.7333210116789886,0.38187402091975625,0.00012103302072502562,0.5947130622544681
3300.0,0.7607559632696242,0.39710020249152456,0.00025885890161359096,0.7393114251181055,0.3833952380899555,0.0001222436983854668,0.6070460512129345
3320.0,0.7685982967711243,0.399120312939943,0.00026168263167444274,0.7470467926939566,0.38515714308127313,0.0001230610802659093,0.6220899256087423
3340.0,0.7773985076439529,0.40176490871546233,0.0002641980836603715,0.7557500465063824,0.3875208836541219,0.00012369169599259596,0.6403649236505435
3360.0,0.7867202494126992,0.40499154825480915,0.0002665054653461339,0.7649955792582992,0.3904550263125011,0.00012424266404382236,0.6613921978862465
3380.0,0.8010984198780046,0.40974705949659507,0.00026732733531883876,0.7792878568233873,0.3948058538426522,0.00012377134458902575,0.6939650939197552
3390.0,0.8080827110452409,0.41324033758400214,0.0002676534889954593,0.7862990843847852,0.39807989610358085,0.000123719847342405,0.7157704301391107
3400.0,0.8156037301552843,0.417242007071309,0.0002677652740317251,0.7938751705655974,0.4018459272862252,0.00012363117398832244,0.740957564314004
3410.0,0.8224560642288924,0.42210626574739113,0.0002679305632505311,0.8008581038172699,0.4064658864462354,0.00012384605211941715,0.7708909634341816
3420.0,0.8289683643570334,0.4270052123509037,0.0002681554640081213,0.8075247527282199,0.41112754123978523,0.00012419596654151784,0.8015401536364112
3440.0,0.845559647342419,0.43952454039514577,0.0002672945744937523,0.824597321128104,0.42306439908026056,0.00012473586590326313,0.8848805551773153
3460.0,0.8580923365321702,0.4538253016068995,0.0002672192899970887,0.8379078970749044,0.4367930863094305,0.00012697398701694827,0.9839339051755778
3480.0,0.8665788200933925,0.47087071559738025,0.00026792657047411975,0.847566903450924,0.45323407312791064,0.0001313729166130063,1.1103445289488492
3500.0,0.8708393897982049,0.4878383698308146,0.00026992483121987846,0.8531820032677412,0.4696347018080291,0.00013754647687833408,1.2467710173801023
3520.0,0.8700744008030794,0.5060472301925573,0.00027347941371118096,0.8540697030552795,0.4872757710273651,0.00014621948243091206,1.4059902773635247
3540.0,0.8599143218179646,0.5282223027619988,0.00027997870857184666,0.846178593453968,0.5088261728842605,0.00015981976288374948,1.6191160262929287
3560.0,0.8385812701734471,0.5495976979622951,0.0002906884923628034,0.8272172793295315,0.5296624015397888,0.0001770929141648808,1.8408804676488506
3580.0,0.8055206320420281,0.571706650706824,0.0003061822545232278,0.7966957197039007,0.5512683406417017,0.00019890520280383536,2.087706305389487
3600.0,0.754276973518911,0.5969619406316484,0.00032934478414377077,0.7483005669335113,0.576018236707118,0.00022823907686694923,2.3900623433379637
3640.0,0.6070739190450278,0.6505328830896788,0.0003996833846527194,0.6058694459280367,0.628723631284285,0.00030321604994506434,3.0701564288960475
3680.0,0.43507756680211573,0.6932681473164791,0.0004920466324051586,0.42868234263923966,0.6718867388627023,0.00034955429484728707,3.1776536250914735
3720.0,0.509079517634752,0.6552787244321028,0.0004755452312282333,0.4946723058403682,0.6358527525769219,0.0002942081423366725,2.2784474208398713
3760.0,0.5573181884745886,0.6273855296453378,0.00046893291684548953,0.5408002313885535,0.6088736777379163,0.00027593420798414985,1.9080415316635597
3800.0,0.581743155046377,0.6120574929986148,0.00047277363967737244,0.5642947123559879,0.5940012799569503,0.00027178475035427574,1.7322431325922445
4000.0,0.6304212727016056,0.5795831319726303,0.0005245377518151457,0.6111546899558683,0.5623605869559364,0.0002893281798542914,1.3970623115778709
