wavenumber,L_I_xx_ir_sq,L_I_yy_ir_sq,L_I_zz_ir_sq,L_II_xx_ir_sq,L_II_yy_ir_sq,L_II_zz_ir_sq_n,L_II_zz_ir_sq_w
2400.0,0.6988210493246135,0.3610999782441879,9.556935020698854e-05,0.6800750445517615,0.3503358332964065,4.070488432526644e-05,0.5325353502159242
2450.0,0.7146178154224818,0.36700899110815444,0.00010118873371899075,0.6955228302808674,0.3557316313264788,4.291306429338615e-05,0.574369284780964
2500.0,0.7464044831641428,0.37852507334799157,0.00010512810508520983,0.7268673485620337,0.3664201467347029,4.3976166507333414e-05,0.6650807292805346
2550.0,0.7692253503784277,0.40787439113304647,0.00010874228924491705,0.750265604069635,0.3947205957045157,4.7085044729267586e-05,0.8599042842345601
2600.0,0.7912560364778696,0.4380481020051895,0.00011203236973159899,0.7733309716115778,0.42382571342249953,5.135764805966642e-05,1.1071577793549552
2650.0,0.7786535603202062,0.4922448113592569,0.00011788827285935015,0.7642129706958534,0.4765280441787252,6.40272124721795e-05,1.6654131298894979
2700.0,0.6173850889185647,0.5731340405490184,0.00014631383872336509,0.6089386551750423,0.5558771522784774,9.859026016479237e-05,2.6538429624427526
2750.0,0.5450345140902872,0.5886221792191216,0.0001737055525385889,0.530745993630605,0.5724023120036025,9.755533776058503e-05,2.0448202848905535
2800.0,0.5972534006087397,0.5598889191024158,0.00017682381249220914,0.5808655677448672,0.5445591471167663,9.254900263120765e-05,1.5884163806442377
2840.0,0.6161203015356576,0.548405115038177,0.00018241922131098868,0.5991030506864267,0.5333713462196293,9.365612450950786e-05,1.4391963563521046
2880.0,0.6266728161520629,0.5424944471138888,0.0001893672386566117,0.6092970570578007,0.5275917841624242,9.639821962468306e-05,1.3593070301496335
2920.0,0.6340337792290638,0.5388123782029891,0.0001969497313638783,0.6163961925724978,0.5239774733846021,9.979290105073105e-05,1.3054647801787078
2960.0,0.6401632258934761,0.5358885128281683,0.00020488872400766314,0.6222929817232556,0.5211041829407315,0.00010345905145758922,1.2609925164898974
3000.0,0.6446137813177812,0.5343254638328665,0.00021328304427398038,0.6265583744045014,0.5195548622837645,0.00010752868247168967,1.2301442078304847
3040.0,0.6482493053917804,0.5333453457225095,0.0002219921915032107,0.630034435844999,0.5185714879757688,0.00011184469029041388,1.2059013562427578
3060.0,0.6497113355230414,0.5331551854848073,0.00022648021280156455,0.6314279430229672,0.5183708755339724,0.000114112785592402,1.1967217082917472
3100.0,0.6525704880962835,0.5327011133181632,0.00023560414641092406,0.634151952896612,0.517898268444369,0.00011872237441094247,1.1786479303523376
3140.0,0.6553381294648307,0.5321323930136302,0.00024494758097860433,0.6367881147774221,0.5173140929932548,0.0001234432844362051,1.1610039958755582
3160.0,0.6565859292699319,0.5319541221178908,0.00024970633461152684,0.6379744345069451,0.517124984126368,0.00012586463259673075,1.1532727865075527
3180.0,0.6576977081958606,0.5318819404786783,0.0002545521245935318,0.6390289930255861,0.5170388541181514,0.00012834687390515074,1.146632335009931
3210.0,0.6592402243190227,0.5318805775525364,0.00026190942154517724,0.6404896217591459,0.5170134033603087,0.0001321324614243894,1.1376853665727351
3220.0,0.6596709615162561,0.531951396265607,0.00026442092851481773,0.6408956919740646,0.5170740826106824,0.00013343580763520806,1.1353788496331607
3240.0,0.6605324359107231,0.5320930336917481,0.0002694439424540988,0.6417078324039021,0.51719544111143,0.0001360425000568454,1.1307658157540121
3260.0,0.6613859455092771,0.5322001052470938,0.0002745279331776907,0.6425131709460232,0.5172826774117526,0.00013868250016229277,1.1261735319586514
