wavenumber,L_I_xx_ir_sq,L_I_yy_ir_sq,L_I_zz_ir_sq,L_II_xx_ir_sq,L_II_yy_ir_sq,L_II_zz_ir_sq_n,L_II_zz_ir_sq_w
2400.0,0.6637133084688867,0.4441039089144699,9.815130701412283e-05,0.646001012927517,0.4322581004086563,4.4184705463906126e-05,0.8587858521327634
2450.0,0.6666154716527901,0.4470108468687529,0.00010525832892662804,0.6487420291118233,0.43505125945675027,4.7700354200256596e-05,0.8518467067609178
2500.0,0.6694187048782348,0.4496337307312753,0.00011269387483313661,0.6513894822431547,0.43756733201855175,5.1392622326915293e-05,0.8447179403066213
2550.0,0.6723439442331755,0.4515115532872516,0.00012042344801722061,0.6541568517349681,0.43935823482924347,5.522375618203288e-05,0.8344651144061276
2600.0,0.6751511325024849,0.45304689400009324,0.00012845945024401024,0.6568131035628493,0.4408129021167051,5.922018231878843e-05,0.8241848372655995
2650.0,0.6780583335862219,0.4538109415014552,0.00013677956146676467,0.6595692056018564,0.44151489138941485,6.335160751507088e-05,0.8111008351294146
2700.0,0.6810412075328007,0.45380533877352436,0.00014538411953834187,0.6624019735978534,0.4414649120425085,6.761955727509198e-05,0.7954706810934918
2750.0,0.6838805969936727,0.4534854900116899,0.0001542985750648682,0.665099368658999,0.4411041261699728,7.205726617514324e-05,0.7801779383893644
2800.0,0.6869406397243799,0.4519321113290612,0.00016347612157252344,0.6680147610722779,0.43953735880821276,7.660713482169285e-05,0.7601858487754034
2840.0,0.6893943531692079,0.45007061485738653,0.0001710230342620633,0.6703560382046145,0.4376747623273779,8.035023291387258e-05,0.7427535691369195
2880.0,0.6918633262413252,0.44756508581598253,0.0001787516045585617,0.6727134277694934,0.43517972196554083,8.417888935983738e-05,0.7235412968403072
2920.0,0.6943613105761807,0.44425203062958185,0.00018665058887459775,0.6751039790908788,0.43188299670179814,8.809465865144555e-05,0.702751987387845
2960.0,0.6968560533282453,0.4401845277095737,0.00019472959153286966,0.6774924277330072,0.4278368163318889,9.209519466232512e-05,0.6805617100645169
3000.0,0.6994668128718121,0.4348092553596428,0.00020297021366569887,0.6799922715278095,0.4224941429655433,9.615077561049549e-05,0.6550745300253087
3040.0,0.7020331914508127,0.42898756811707894,0.00021140432609910122,0.6824441969635469,0.41669062638821025,0.00010028461061428593,0.6303804590194863
3060.0,0.7034964165416917,0.42508101233737516,0.0002156634563452431,0.6838399611931524,0.41279914573694515,0.00010233272805992347,0.615355785202191
3100.0,0.7064431037337614,0.4180681879756003,0.0002243222213800847,0.6866424582269991,0.40577002299847653,0.00010646090065183799,0.5907644675406577
3140.0,0.7102759640464344,0.4108163340401825,0.00023300331431899528,0.6902889162940845,0.3984377280164529,0.00011042204850688568,0.5693797411272801
3160.0,0.7128827012769461,0.40716064651869815,0.0002372762477663918,0.6927740081470734,0.3947071403343656,0.00011224477898413211,0.5603018159072009
3180.0,0.7158281181628815,0.4044903697300663,0.0002415040473561565,0.695591316217424,0.391932110186448,0.00011399999778251342,0.5551246218205895
3210.0,0.7219184763784346,0.4023132636883054,0.00024748630099758373,0.7014667531087478,0.3895052527190856,0.00011628051180950235,0.5563056902012098
3220.0,0.724282049386869,0.4023858698409574,0.000249387410989759,0.7037634916617447,0.3894723358421562,0.0001169835503935576,0.559825672964557
3240.0,0.7289627577571841,0.4032938283547423,0.00025317821306110886,0.7083270641426042,0.39016734133338593,0.00011842322613445207,0.5689769119790052
3260.0,0.7339734223741641,0.40507902560373027,0.0002568533070816294,0.7132368316582958,0.39172217133191367,0.00011982075345902861,0.5814335743409653
3280.0,0.7396386896699809,0.40702418201395085,0.00026035959103464976,0.7187962750460772,0.39342567586805266,0.00012107064948037357,0.5948979565270208
3300.0,0.7452056218742167,0.40893651605680936,0.0002638900958956634,0.7242620128830737,0.395112074598769,0.00012233757757631382,0.607512242868189
3320.0,0.7523588107497424,0.4111746157234749,0.0002669952686903154,0.7312957044807298,0.39708570269459253,0.00012323703906828813,0.6229794204680877
3340.0,0.7603896883458521,0.414061117267855,0.00026981218263310766,0.7392166258746123,0.39968493320554177,0.0001239590502787044,0.6417490449178413
3360.0,0.7688972481737818,0.41754218082787703,0.00027243062112606686,0.747634730530162,0.40286738894301444,0.0001246057238609723,0.6633249070105799
3380.0,0.7819635552243046,0.4226911152270408,0.00027368077945984774,0.7606005825717964,0.40760228647834684,0.000124289068373586,0.6968678840281589
3390.0,0.7883217718902963,0.426381288101013,0.0002742125108921403,0.7669726197500868,0.41107023988354424,0.00012429498799696386,0.7190978564376961
3400.0,0.79514518739942,0.4305983165900647,0.0002745441988990196,0.7738362632327763,0.4150488125175838,0.00012426694685960314,0.7447679359457218
3410.0,0.8013433191709174,0.4356697711759937,0.00027491933047407415,0.7801435681699366,0.4198749821715548,0.0001245202932872458,0.7750878386236564
3420.0,0.8071935472181859,0.440770975170217,0.00027535390281976306,0.7861261955842341,0.4247383821225269,0.00012490722035712898,0.8061304677063037
3440.0,0.8218717752400203,0.4538276475912276,0.00027503234644155424,0.8012308734946366,0.43721168467456945,0.00012555562072935904,0.8906959243205222
3460.0,0.8325076020801885,0.46861397373272473,0.00027549080375659056,0.8125665920630324,0.4514316746039943,0.00012783475688774013,0.9906040955060798
3480.0,0.8388651679411728,0.4861220347058133,0.00027678746348703946,0.8199818762713617,0.46834886563708167,0.00013219261157494604,1.117272469957252
3500.0,0.8408450732410813,0.5034887184729112,0.00027941355478824817,0.8231824013894748,0.4851665311080292,0.00013826734330866364,1.2533052114440633
3520.0,0.8375105198294708,0.5220351960414209,0.000283668949671092,0.8213272413026855,0.5031703401125613,0.00014672270677422666,1.4108290890066124
3540.0,0.8243031211518353,0.5444297213091752,0.0002909859364532782,0.8101175109329832,0.5249810445323395,0.00015976959149456048,1.618607745597028
3560.0,0.8007347125551952,0.5657003156248899,0.0003023335277919135,0.7885691521994388,0.5457657185877005,0.00017597953007273336,1.8293068423692023
3580.0,0.7665092569452556,0.5873170525463397,0.00031813947267231107,0.7564057510449682,0.5669498080825848,0.00019586697541160744,2.0558171119719737
3600.0,0.7165149923637627,0.6113704140603888,0.0003407357669181903,0.7085437508948613,0.5906004208096631,0.0002214109267177809,2.3185596682912264
3640.0,0.5895407343200368,0.658970885159407,0.00040258320228049203,0.5842311017595676,0.6376465939703732,0.00027914480957650007,2.8264276639364123
