631.386	1	1	984
631.616	1	1	955
631.846	1	1	977
632.076	1	1	1003
632.306	1	1	992
632.536	1	1	1030
632.766	1	1	981
632.996	1	1	986
633.226	1	1	976
633.456	1	1	1004
633.686	1	1	1010
633.916	1	1	997
634.145	1	1	961
634.375	1	1	1013
634.605	1	1	1003
634.834	1	1	958
635.064	1	1	983
635.293	1	1	1002
635.523	1	1	972
635.752	1	1	983
635.981	1	1	1023
636.211	1	1	1025
636.440	1	1	959
636.669	1	1	976
636.898	1	1	1007
637.127	1	1	1027
637.357	1	1	977
637.586	1	1	1038
637.815	1	1	971
638.044	1	1	1001
638.272	1	1	1000
638.501	1	1	1035
638.730	1	1	1001
638.959	1	1	997
639.188	1	1	1015
639.416	1	1	1007
639.645	1	1	1004
639.873	1	1	1009
640.102	1	1	1002
640.331	1	1	1020
640.559	1	1	1045
640.787	1	1	1084
641.016	1	1	1106
641.244	1	1	1123
641.472	1	1	1187
641.701	1	1	1209
641.929	1	1	1271
642.157	1	1	1316
642.385	1	1	1400
642.613	1	1	1486
642.841	1	1	1590
643.069	1	1	1655
643.297	1	1	1796
643.525	1	1	1847
643.753	1	1	2067
643.980	1	1	2157
644.208	1	1	2265
644.436	1	1	2398
644.663	1	1	2597
644.891	1	1	2668
645.119	1	1	2805
645.346	1	1	2983
645.574	1	1	2991
645.801	1	1	3201
646.028	1	1	3530
646.256	1	1	3711
646.483	1	1	3780
646.710	1	1	3974
646.937	1	1	4132
647.165	1	1	4315
647.392	1	1	4469
647.619	1	1	4592
647.846	1	1	4536
648.073	1	1	4499
648.300	1	1	4618
648.526	1	1	4676
648.753	1	1	4568
648.980	1	1	4734
649.207	1	1	4644
649.434	1	1	4717
649.660	1	1	4706
649.887	1	1	4696
650.113	1	1	4579
650.340	1	1	4390
650.566	1	1	4340
650.793	1	1	4167
651.019	1	1	4024
651.245	1	1	3935
651.472	1	1	3653
651.698	1	1	3452
651.924	1	1	3388
652.150	1	1	3194
652.376	1	1	3101
652.603	1	1	2824
652.829	1	1	2576
653.055	1	1	2558
653.280	1	1	2297
653.506	1	1	2156
653.732	1	1	2012
653.958	1	1	1814
654.184	1	1	1712
654.409	1	1	1649
654.635	1	1	1547
654.861	1	1	1553
655.086	1	1	1422
655.312	1	1	1394
655.537	1	1	1380
655.763	1	1	1326
655.988	1	1	1249
656.214	1	1	1255
656.439	1	1	1247
656.664	1	1	1118
656.889	1	1	1164
657.114	1	1	1119
657.340	1	1	1087
657.565	1	1	1118
657.790	1	1	1122
658.015	1	1	1186
658.240	1	1	1124
658.465	1	1	1130
658.689	1	1	1077
658.914	1	1	1094
659.139	1	1	1116
659.364	1	1	1101
659.588	1	1	1165
659.813	1	1	1119
660.038	1	1	1090
660.262	1	1	1126
660.487	1	1	1106
660.711	1	1	1144
660.935	1	1	1131
661.160	1	1	1111
661.384	1	1	1113
661.608	1	1	1086
661.833	1	1	1095
662.057	1	1	1072
662.281	1	1	1064
662.505	1	1	1058
662.729	1	1	1021
662.953	1	1	1008
663.177	1	1	1044
663.401	1	1	1036
663.625	1	1	995
663.849	1	1	1068
664.072	1	1	1014
664.296	1	1	999
664.520	1	1	1006
664.743	1	1	1010
664.967	1	1	994
665.191	1	1	996
665.414	1	1	980
665.638	1	1	1037
665.861	1	1	1024
666.084	1	1	1011
666.308	1	1	1014
666.531	1	1	1059
666.754	1	1	1002
666.977	1	1	1025
667.200	1	1	968
667.424	1	1	995
667.647	1	1	996
667.870	1	1	980
668.093	1	1	1008
668.316	1	1	1031
