601.168	1	1	580
601.401	1	1	554
601.634	1	1	573
601.867	1	1	624
602.099	1	1	612
602.332	1	1	613
602.565	1	1	626
602.797	1	1	615
603.030	1	1	602
603.262	1	1	618
603.495	1	1	625
603.727	1	1	612
603.959	1	1	603
604.192	1	1	619
604.424	1	1	615
604.656	1	1	612
604.888	1	1	606
605.120	1	1	615
605.352	1	1	611
605.584	1	1	606
605.816	1	1	604
606.048	1	1	594
606.280	1	1	609
606.512	1	1	617
606.744	1	1	609
606.976	1	1	625
607.207	1	1	605
607.439	1	1	622
607.671	1	1	606
607.902	1	1	615
608.134	1	1	614
608.365	1	1	612
608.597	1	1	617
608.828	1	1	626
609.060	1	1	609
609.291	1	1	624
609.522	1	1	615
609.754	1	1	605
609.985	1	1	624
610.216	1	1	616
610.447	1	1	618
610.678	1	1	613
610.909	1	1	621
611.140	1	1	616
611.371	1	1	629
611.602	1	1	632
611.833	1	1	633
612.064	1	1	616
612.294	1	1	616
612.525	1	1	616
612.756	1	1	625
612.987	1	1	611
613.217	1	1	623
613.448	1	1	625
613.678	1	1	617
613.909	1	1	613
614.139	1	1	620
614.369	1	1	627
614.600	1	1	625
614.830	1	1	617
615.060	1	1	609
615.290	1	1	631
615.521	1	1	626
615.751	1	1	624
615.981	1	1	642
616.211	1	1	636
616.441	1	1	643
616.671	1	1	631
616.901	1	1	630
617.131	1	1	646
617.360	1	1	616
617.590	1	1	613
617.820	1	1	611
618.050	1	1	619
618.279	1	1	610
618.509	1	1	603
618.738	1	1	601
618.968	1	1	611
619.197	1	1	612
619.427	1	1	626
619.656	1	1	612
619.885	1	1	614
620.115	1	1	612
620.344	1	1	613
620.573	1	1	613
620.802	1	1	612
621.031	1	1	613
621.261	1	1	611
621.490	1	1	615
621.719	1	1	623
621.947	1	1	612
622.176	1	1	615
622.405	1	1	617
622.634	1	1	612
622.863	1	1	615
623.092	1	1	607
623.320	1	1	613
623.549	1	1	609
623.777	1	1	618
624.006	1	1	612
624.234	1	1	602
624.463	1	1	616
624.691	1	1	615
624.920	1	1	618
625.148	1	1	624
625.376	1	1	621
625.605	1	1	619
625.833	1	1	615
626.061	1	1	616
626.289	1	1	620
626.517	1	1	617
626.745	1	1	624
626.973	1	1	623
627.201	1	1	609
627.429	1	1	618
627.657	1	1	622
627.885	1	1	611
628.112	1	1	629
628.340	1	1	615
628.568	1	1	620
628.795	1	1	612
629.023	1	1	610
629.251	1	1	610
629.478	1	1	610
629.706	1	1	616
629.933	1	1	612
630.160	1	1	616
630.388	1	1	616
630.615	1	1	612
630.842	1	1	617
631.069	1	1	604
631.297	1	1	619
631.524	1	1	620
631.751	1	1	613
631.978	1	1	609
632.205	1	1	604
632.432	1	1	622
632.659	1	1	631
632.885	1	1	609
633.112	1	1	616
633.339	1	1	611
633.566	1	1	609
633.792	1	1	608
634.019	1	1	614
634.246	1	1	615
634.472	1	1	607
634.699	1	1	627
634.925	1	1	596
635.152	1	1	615
635.378	1	1	615
635.604	1	1	611
635.831	1	1	611
636.057	1	1	621
636.283	1	1	605
636.509	1	1	609
636.735	1	1	610
636.961	1	1	626
637.187	1	1	609
637.413	1	1	624
637.639	1	1	615
637.865	1	1	622
638.091	1	1	617
638.317	1	1	611
638.543	1	1	623
